,Token,Timestamp,LTP
468,897537,2019-07-16 12:37:49,1113.75
469,897537,2019-07-16 12:37:50,1113.55
470,897537,2019-07-16 12:37:50,1113.75
471,897537,2019-07-16 12:37:51,1113.75
472,897537,2019-07-16 12:37:52,1113.75
473,897537,2019-07-16 12:37:52,1113.75
474,897537,2019-07-16 12:37:53,1113.75
475,897537,2019-07-16 12:37:54,1113.75
476,897537,2019-07-16 12:37:54,1113.75
477,897537,2019-07-16 12:37:55,1113.75
478,897537,2019-07-16 12:37:55,1113.75
479,897537,2019-07-16 12:37:57,1113.65
480,897537,2019-07-16 12:37:57,1113.7
481,897537,2019-07-16 12:37:58,1113.7
482,897537,2019-07-16 12:37:58,1113.75
483,897537,2019-07-16 12:37:59,1113.75
484,897537,2019-07-16 12:37:59,1113.75
485,897537,2019-07-16 12:38:00,1113.75
486,897537,2019-07-16 12:38:01,1113.7
487,897537,2019-07-16 12:38:02,1113.7
488,897537,2019-07-16 12:38:02,1113.2
489,897537,2019-07-16 12:38:03,1113.5
490,897537,2019-07-16 12:38:04,1113.5
491,897537,2019-07-16 12:38:04,1113.45
492,897537,2019-07-16 12:38:05,1113.45
493,897537,2019-07-16 12:38:06,1113.45
494,897537,2019-07-16 12:38:06,1113.45
495,897537,2019-07-16 12:38:07,1113.45
496,897537,2019-07-16 12:38:08,1113.45
497,897537,2019-07-16 12:38:08,1113.45
498,897537,2019-07-16 12:38:10,1113.4
499,897537,2019-07-16 12:38:11,1113.4
500,897537,2019-07-16 12:38:11,1113.05
501,897537,2019-07-16 12:38:12,1113.4
502,897537,2019-07-16 12:38:13,1113.4
503,897537,2019-07-16 12:38:14,1113.4
504,897537,2019-07-16 12:38:15,1113.05
505,897537,2019-07-16 12:38:15,1113.05
506,897537,2019-07-16 12:38:16,1113.05
507,897537,2019-07-16 12:38:17,1113.05
508,897537,2019-07-16 12:38:17,1113.4
509,897537,2019-07-16 12:38:18,1113.4
510,897537,2019-07-16 12:38:18,1113.4
511,897537,2019-07-16 12:38:20,1113.05
512,897537,2019-07-16 12:38:21,1113.4
513,897537,2019-07-16 12:38:21,1113.05
514,897537,2019-07-16 12:38:22,1113.05
515,897537,2019-07-16 12:38:22,1113.4
516,897537,2019-07-16 12:38:23,1113.4
517,897537,2019-07-16 12:38:23,1113.4
518,897537,2019-07-16 12:38:24,1113.4
